sale_id,product_id,units_sold,revenue,date
40702,2006,72,695.69,2023-08-16
40703,2004,16,6746.11,2023-07-05
40704,2015,7,2734.07,2024-01-24
40705,2011,69,121.2,2024-01-15
40706,2020,71,9849.94,2023-11-18
40707,2001,91,1841.42,2024-01-05
40708,2006,41,7127.61,2023-11-16
40709,2019,50,4197.68,2023-03-28
40710,2004,52,688.78,2023-10-10
40711,2017,44,3443.86,2023-07-14
40712,2016,53,4453.51,2023-04-22
40713,2020,46,2828.71,2023-09-21
40714,2014,77,7595.31,2023-12-07
40715,2001,10,1458.38,2023-07-17
40716,2012,8,169.26,2024-01-22
40717,2004,38,65.18,2023-12-13
40718,2017,36,1954.67,2023-08-25
40719,2018,65,6305.78,2023-03-03
40720,2011,83,3853.92,2023-09-25
40721,2019,85,1475.76,2023-09-29
40722,2015,20,5463.27,2023-06-09
40723,2020,94,7661.83,2023-08-01
40724,2007,99,9535.88,2023-12-29
40725,2002,20,8463.9,2023-05-15
40726,2010,25,6383.94,2023-03-06
40727,2010,92,694.96,2024-01-04
40728,2020,68,9083.19,2023-09-26
40729,2008,95,96.91,2023-11-10
40730,2019,4,7133.87,2023-08-31
40731,2012,28,6234.47,2023-09-05
40732,2014,24,5014.69,2023-05-10
40733,2019,59,8987.56,2023-04-14
40734,2011,14,2256.15,2023-10-21
40735,2020,32,512.14,2023-08-26
40736,2012,23,8020.84,2023-03-12
40737,2010,71,2873.09,2023-01-02
40738,2006,22,2854.54,2023-05-30
40739,2005,51,6727.32,2023-01-17
40740,2019,8,3196.86,2023-01-02
40741,2016,12,8374.55,2023-06-26
40742,2007,12,4372.08,2023-10-29
40743,2011,37,1450.71,2023-04-27
40744,2013,13,3185.2,2023-02-16
40745,2006,91,3069.62,2023-12-02
40746,2011,64,2503.78,2023-08-08
40747,2001,19,3965.43,2023-02-06
40748,2019,32,1810.72,2023-08-27
40749,2007,96,7556.01,2023-04-06
40750,2019,26,5927.0,2023-07-11
40751,2013,68,7645.94,2023-08-21
40752,2005,60,879.67,2023-08-13
40753,2013,19,4251.49,2023-07-08
40754,2011,51,2814.16,2023-12-20
40755,2009,54,6609.69,2024-01-14
40756,2002,92,991.87,2024-01-06
40757,2005,29,3432.62,2023-10-29
40758,2007,64,2305.08,2023-06-15
40759,2016,96,2663.86,2024-01-30
40760,2017,6,356.15,2023-07-18
40761,2020,94,3763.54,2023-06-22
40762,2014,8,5716.09,2023-11-26
40763,2001,65,6531.96,2023-12-28
40764,2015,55,5994.88,2023-06-09
40765,2020,23,5375.44,2023-09-28
40766,2018,6,7036.58,2023-12-22
40767,2004,53,2907.25,2023-05-05
40768,2019,87,3515.65,2023-12-29
40769,2007,59,6465.97,2023-04-05
40770,2020,77,2198.59,2023-04-09
40771,2002,37,5176.44,2023-10-16
40772,2014,3,9785.23,2024-01-16
40773,2013,64,9680.15,2023-12-01
40774,2016,60,7378.7,2023-04-10
40775,2011,55,262.8,2024-01-08
40776,2003,92,4210.19,2023-07-26
40777,2002,95,9649.13,2023-07-29
40778,2005,34,671.99,2023-10-26
40779,2005,94,2199.1,2023-01-17
40780,2011,71,7270.26,2023-11-10
40781,2020,91,382.14,2023-06-27
40782,2005,91,4109.78,2023-10-08
40783,2010,23,1155.64,2024-01-26
40784,2001,14,9311.74,2023-02-22
40785,2009,28,1014.91,2023-10-03
40786,2020,85,2281.35,2023-10-18
40787,2020,78,979.26,2023-06-28
40788,2005,63,3262.03,2023-09-15
40789,2020,35,4928.46,2023-09-09
40790,2016,5,1094.23,2023-06-26
40791,2016,5,3443.94,2023-12-06
40792,2015,52,8925.43,2023-06-18
40793,2020,69,2735.9,2023-03-28
40794,2007,47,3145.62,2023-10-14
40795,2017,18,7849.96,2023-09-07
40796,2014,16,4048.18,2023-03-13
40797,2020,18,3933.72,2023-09-28
40798,2002,79,3088.31,2023-11-26
40799,2017,71,1715.37,2023-03-21
40800,2011,25,5130.15,2023-08-08
40801,2002,37,6688.86,2023-04-28
40802,2011,74,892.86,2023-08-20
40803,2017,90,9135.17,2023-09-10
40804,2011,47,8310.81,2023-11-02
40805,2016,73,2204.02,2023-07-28
40806,2017,3,7935.42,2023-02-22
40807,2017,2,1580.72,2023-11-19
40808,2013,92,6206.53,2023-06-16
40809,2016,39,6607.1,2023-11-09
40810,2011,99,1745.4,2023-02-15
40811,2016,50,1286.25,2023-06-11
40812,2018,49,6318.73,2024-02-01
40813,2014,51,7737.56,2023-11-14
40814,2003,73,4155.0,2023-03-17
40815,2010,39,1450.3,2023-06-01
40816,2017,66,5404.34,2024-01-05
40817,2006,80,5287.24,2023-01-02
40818,2010,92,2896.26,2023-03-29
40819,2010,27,1846.72,2023-08-11
40820,2007,54,2669.42,2023-01-31
40821,2002,84,2518.12,2023-05-28
40822,2016,78,2459.6,2023-08-08
40823,2017,7,7110.82,2023-09-24
40824,2007,93,5097.01,2023-05-28
40825,2011,83,5111.93,2023-08-23
40826,2010,52,4399.74,2023-07-30
40827,2006,6,518.33,2024-01-31
40828,2018,9,9089.89,2024-01-02
40829,2012,1,2865.12,2023-02-15
40830,2014,7,3917.35,2024-01-06
40831,2020,56,2286.61,2023-09-12
40832,2017,61,9077.85,2023-04-09
40833,2017,72,3077.09,2023-08-15
40834,2008,17,6989.95,2023-08-21
40835,2002,33,5370.65,2023-05-21
40836,2001,13,5911.13,2023-06-05
40837,2002,66,3803.73,2023-06-15
40838,2006,86,1931.78,2024-01-26
40839,2005,77,1240.58,2023-09-04
40840,2001,4,8388.87,2023-05-15
40841,2016,17,6145.56,2023-04-03
40842,2018,75,7386.91,2024-01-21
40843,2002,7,1048.45,2023-03-13
40844,2003,37,920.19,2023-06-23
40845,2014,63,3309.81,2023-10-16
40846,2004,66,9642.76,2023-06-25
40847,2001,67,932.21,2023-07-19
40848,2004,86,3924.55,2023-02-05
40849,2005,74,8530.65,2023-12-20
40850,2004,41,1736.4,2023-04-27
40851,2013,68,410.72,2023-01-24
40852,2001,10,1606.71,2023-08-24
40853,2008,10,7278.24,2023-10-31
40854,2015,34,6931.17,2023-07-07
40855,2014,92,6012.11,2023-10-15
40856,2005,77,7070.14,2023-05-28
40857,2011,73,6443.66,2023-05-13
40858,2012,10,9815.16,2023-01-17
40859,2018,77,4138.73,2023-09-22
40860,2015,54,4371.98,2023-10-14
40861,2002,60,7646.03,2023-10-15
40862,2007,16,9433.53,2023-05-26
40863,2002,95,2793.47,2023-04-14
40864,2019,39,565.26,2023-10-01
40865,2010,90,4501.43,2024-01-26
40866,2019,64,1911.65,2023-11-02
40867,2015,30,5911.93,2023-03-31
40868,2008,13,3880.11,2024-01-01
40869,2010,41,6987.6,2023-11-16
40870,2008,57,8685.37,2023-02-22
40871,2010,96,5613.51,2024-01-07
40872,2009,49,3791.05,2024-01-04
40873,2003,97,2583.44,2023-04-13
40874,2009,38,8628.11,2024-01-31
40875,2002,10,6276.03,2023-02-26
40876,2016,99,3489.45,2024-01-20
40877,2009,31,3591.82,2023-03-30
40878,2003,14,5906.92,2023-12-23
40879,2008,68,1095.13,2023-07-27
40880,2012,91,8562.23,2023-08-29
40881,2020,55,1386.04,2023-01-31
40882,2018,99,4789.99,2023-07-02
40883,2008,41,8512.21,2023-10-27
40884,2001,48,1234.88,2023-10-10
40885,2006,84,9420.14,2023-06-07
40886,2008,81,3318.97,2023-04-05
40887,2014,47,5801.75,2023-09-01
40888,2016,66,1573.84,2023-03-01
40889,2017,11,5519.51,2023-09-06
40890,2017,24,815.94,2024-01-15
40891,2012,76,5203.03,2023-05-21
40892,2009,5,9165.36,2023-07-08
40893,2018,72,3193.26,2023-01-10
40894,2013,37,6644.76,2023-10-25
40895,2006,56,5667.18,2023-01-07
40896,2001,69,8206.16,2023-03-15
40897,2012,87,520.0,2023-01-25
40898,2020,13,8311.56,2023-12-14
40899,2009,15,8703.15,2023-12-01
40900,2018,77,9282.4,2023-11-18
40901,2005,2,9898.12,2023-04-28
40902,2019,46,9592.37,2024-01-31
40903,2018,93,2341.86,2023-10-18
40904,2003,41,5770.95,2023-07-28
40905,2017,81,3947.06,2023-02-24
40906,2011,16,766.86,2023-02-01
40907,2017,89,5105.6,2023-08-22
40908,2018,30,8812.17,2023-11-07
40909,2002,42,6668.21,2023-06-15
40910,2020,31,2555.29,2023-04-19
40911,2004,39,3639.9,2023-09-29
40912,2016,79,6799.33,2023-12-28
40913,2015,30,3401.31,2023-11-22
40914,2015,95,776.69,2023-12-03
40915,2014,40,2845.71,2023-08-24
40916,2018,21,1218.3,2023-10-10
40917,2012,25,3460.21,2023-01-07
40918,2015,1,272.36,2023-05-13
40919,2013,82,7954.66,2024-01-30
40920,2013,75,2703.65,2023-12-12
40921,2011,9,2107.95,2023-07-19
40922,2019,80,608.54,2023-02-09
40923,2003,16,7696.67,2023-12-15
40924,2020,31,1497.35,2023-09-02
40925,2004,23,3961.17,2023-12-15
40926,2018,93,1873.63,2023-02-08
40927,2014,69,4364.84,2023-02-01
40928,2015,31,8362.52,2023-06-28
40929,2017,70,7531.7,2023-06-02
40930,2016,22,8435.14,2023-12-24
40931,2001,37,1291.94,2023-09-07
40932,2010,49,6989.32,2023-06-30
40933,2015,26,2520.09,2023-08-22
40934,2005,82,1997.16,2023-08-28
40935,2002,95,4370.75,2023-09-26
40936,2020,68,1505.26,2023-05-11
40937,2015,13,9197.05,2023-11-22
40938,2017,31,4692.12,2023-05-06
40939,2001,83,1388.32,2023-09-03
40940,2018,5,9830.01,2023-12-27
40941,2004,51,8298.7,2023-07-26
40942,2017,44,6752.84,2023-04-25
40943,2011,76,9362.14,2023-03-19
40944,2001,45,4482.65,2023-08-12
40945,2015,36,4286.21,2023-12-26
40946,2018,99,5904.32,2024-01-26
40947,2005,66,6386.42,2023-05-09
40948,2015,49,1477.73,2023-06-02
40949,2002,32,5422.33,2023-07-11
40950,2014,9,5749.57,2023-10-20
40951,2012,74,4958.79,2023-05-26
40952,2001,25,2684.84,2024-01-16
40953,2007,82,1907.82,2023-02-16
40954,2006,61,4881.75,2023-06-25
40955,2017,57,5984.98,2023-03-30
40956,2011,70,8103.09,2023-08-17
40957,2002,94,8197.53,2023-11-03
40958,2006,74,6266.91,2023-06-02
40959,2004,46,4788.87,2023-07-17
40960,2003,100,7840.6,2024-01-02
40961,2007,68,2236.71,2023-02-05
40962,2017,33,7852.88,2023-09-30
40963,2009,99,1746.64,2023-07-10
40964,2003,54,7145.84,2024-01-30
40965,2007,40,3896.58,2023-12-07
40966,2004,57,5738.48,2023-03-26
40967,2002,40,2747.67,2023-01-12
40968,2014,64,9335.29,2023-10-01
40969,2016,62,3360.05,2023-08-16
40970,2014,69,8353.79,2023-11-09
40971,2010,43,3207.43,2023-12-30
40972,2017,84,7885.15,2023-02-16
40973,2005,83,5873.16,2023-01-22
40974,2017,47,1653.66,2023-11-16
40975,2012,62,823.09,2023-09-03
40976,2018,19,3429.76,2023-02-06
40977,2013,78,4441.18,2023-06-21
40978,2001,6,2720.72,2023-11-15
40979,2020,76,9580.27,2023-03-28
40980,2007,26,1565.69,2023-08-26
40981,2017,72,5051.15,2023-09-07
40982,2005,86,3249.91,2023-07-23
40983,2020,72,8535.51,2023-08-27
40984,2001,49,8202.17,2023-04-08
40985,2009,53,147.52,2023-03-04
40986,2002,13,5911.7,2023-06-11
40987,2009,25,1725.57,2023-06-08
40988,2019,29,1239.37,2023-01-02
40989,2010,88,331.24,2023-08-24
40990,2009,15,1430.75,2024-01-29
40991,2015,6,3528.04,2023-12-05
40992,2003,33,7700.35,2023-03-30
40993,2006,2,2180.42,2023-03-12
40994,2018,48,2898.67,2023-11-04
40995,2012,64,432.46,2023-01-30
40996,2017,27,420.85,2023-04-28
40997,2010,52,1647.82,2023-01-04
40998,2015,33,1017.86,2024-01-07
40999,2014,97,862.13,2023-02-11
41000,2018,81,4188.44,2023-01-17
41001,2011,35,1323.67,2023-10-31
41002,2012,46,3598.93,2024-01-20
41003,2002,67,1532.13,2023-02-11
41004,2020,17,2897.29,2023-02-24
41005,2001,24,9718.63,2023-09-28
41006,2011,77,3254.2,2023-04-30
41007,2019,27,6583.55,2023-04-25
41008,2015,24,7147.36,2023-03-11
41009,2019,40,7845.24,2023-12-06
41010,2014,20,2759.56,2023-09-30
41011,2008,82,7079.39,2023-04-10
41012,2005,85,4508.64,2023-04-17
41013,2005,44,9340.2,2023-04-09
41014,2003,50,9685.27,2023-12-24
41015,2015,60,4403.6,2023-10-02
41016,2003,21,4115.87,2023-04-25
41017,2014,50,8824.23,2023-03-03
41018,2017,55,7288.36,2023-07-13
41019,2005,40,6184.97,2023-02-10
41020,2020,16,3952.98,2023-02-05
41021,2004,95,479.23,2023-10-03
41022,2014,91,709.65,2023-11-02
41023,2009,59,4347.96,2023-03-31
41024,2001,7,5760.91,2023-11-21
41025,2006,16,9789.23,2024-01-04
41026,2005,81,2190.11,2023-04-11
41027,2004,53,2070.9,2023-11-20
41028,2008,28,1569.58,2023-08-18
41029,2007,58,4597.61,2023-06-25
41030,2017,63,4525.46,2023-06-07
41031,2011,65,6294.63,2023-04-04
41032,2007,3,171.08,2023-09-03
41033,2009,80,8606.42,2023-04-02
41034,2018,93,4357.82,2023-10-15
41035,2012,33,4044.41,2023-04-01
41036,2013,96,2321.88,2023-12-26
41037,2017,18,6803.62,2023-06-03
41038,2012,61,4029.28,2023-11-13
41039,2018,81,3802.3,2023-01-08
41040,2003,76,2517.97,2023-05-15
41041,2020,48,7923.56,2023-03-28
41042,2007,97,7615.61,2023-09-22
41043,2007,26,1423.75,2023-05-15
41044,2011,53,4415.57,2023-06-16
41045,2019,40,5641.93,2023-04-14
41046,2005,76,1423.9,2023-07-07
41047,2015,60,8825.0,2023-03-28
41048,2016,23,2484.72,2023-12-28
41049,2012,55,1306.4,2023-04-08
41050,2019,36,9353.93,2023-03-30
41051,2008,84,1285.09,2023-06-03
41052,2010,79,5554.14,2023-02-23
41053,2005,63,9036.45,2024-01-29
41054,2002,9,5219.7,2024-01-18
41055,2004,31,9757.09,2023-02-24
41056,2003,53,2663.62,2023-04-07
41057,2002,91,239.7,2023-11-19
41058,2014,38,4762.44,2023-04-11
41059,2006,25,9833.85,2023-08-08
41060,2012,15,9399.41,2024-01-12
41061,2016,15,4614.96,2023-11-10
41062,2010,87,7722.03,2023-01-17
41063,2009,12,9568.05,2023-12-17
41064,2019,60,459.36,2023-07-29
41065,2020,36,2892.9,2023-04-14
41066,2012,4,6502.03,2024-01-16
41067,2016,68,4960.88,2024-01-13
41068,2001,83,4995.79,2023-02-18
41069,2013,65,7917.6,2023-02-12
41070,2014,6,7216.4,2023-02-19
41071,2006,77,5260.91,2023-05-27
41072,2015,79,6967.75,2023-08-12
41073,2014,67,8387.84,2023-08-09
41074,2018,24,1990.71,2023-06-03
41075,2004,91,6352.64,2023-09-19
41076,2020,25,3249.84,2023-01-30
41077,2007,32,131.06,2023-09-14
41078,2019,63,4198.79,2023-06-26
41079,2015,55,1931.28,2023-04-13
41080,2003,45,3985.88,2023-10-03
41081,2005,35,9438.24,2023-12-02
41082,2009,14,5670.5,2023-05-21
41083,2006,58,3853.52,2023-07-15
41084,2004,27,2931.82,2023-10-16
41085,2006,65,4750.26,2023-08-31
41086,2001,16,8350.57,2023-10-22
41087,2001,8,5616.08,2023-03-13
41088,2007,91,5057.49,2023-08-28
41089,2001,19,9968.55,2023-12-13
41090,2009,86,2390.67,2023-02-09
41091,2014,39,9201.72,2023-07-08
41092,2008,92,8888.45,2023-05-08
41093,2006,19,8967.13,2024-01-13
41094,2004,51,539.61,2023-05-11
41095,2020,42,2843.63,2024-01-23
41096,2008,23,7611.98,2023-04-08
41097,2013,22,7908.29,2024-01-08
41098,2005,86,4158.56,2023-08-13
41099,2006,95,1167.47,2023-12-17
41100,2013,36,9978.64,2023-06-18
41101,2012,65,7857.46,2023-10-23
41102,2008,86,7102.89,2023-04-26
41103,2016,23,368.57,2023-06-11
41104,2018,57,672.29,2023-08-15
41105,2018,84,5101.14,2023-02-24
41106,2014,33,1307.8,2023-07-02
41107,2020,40,4073.01,2023-07-01
41108,2013,70,6526.65,2023-03-26
41109,2016,74,3407.06,2023-07-25
41110,2003,17,2020.34,2023-07-16
41111,2018,30,9391.03,2023-12-06
41112,2003,85,7870.12,2023-05-17
41113,2002,89,9152.39,2023-07-12
41114,2018,3,4743.34,2023-05-14
41115,2003,97,8007.43,2023-03-25
41116,2008,4,5922.25,2023-08-12
41117,2008,20,5835.85,2023-08-11
41118,2008,70,6183.97,2023-03-19
41119,2011,46,7020.01,2023-10-06
41120,2015,29,847.45,2023-09-13
41121,2009,59,3689.42,2023-12-19
41122,2007,84,6056.32,2023-05-05
41123,2018,79,5039.5,2023-10-17
41124,2009,14,7252.83,2023-02-19
41125,2014,16,7763.2,2023-06-01
41126,2011,88,9301.83,2023-01-02
41127,2008,46,8980.82,2023-04-06
41128,2008,71,764.98,2023-08-28
41129,2008,67,5288.2,2023-07-26
41130,2014,95,4959.54,2023-09-12
41131,2018,72,7835.48,2023-06-08
41132,2007,41,2172.45,2023-07-19
41133,2002,90,897.39,2023-02-07
41134,2018,41,9955.7,2023-05-31
41135,2004,50,3720.02,2023-12-08
41136,2020,13,9173.24,2024-01-22
41137,2002,30,9562.92,2023-05-23
41138,2003,93,2348.85,2023-02-21
41139,2005,82,1804.0,2023-10-09
41140,2007,65,3331.54,2023-09-30
41141,2007,71,2233.77,2023-03-02
41142,2013,41,3027.84,2023-03-29
41143,2019,3,8763.12,2023-01-06
41144,2010,72,7829.35,2023-07-07
41145,2020,60,7010.9,2023-07-26
41146,2006,74,5125.45,2024-01-31
41147,2001,58,1191.17,2023-02-16
41148,2001,89,3907.3,2023-02-04
41149,2013,10,3397.65,2023-09-27
41150,2011,55,3109.87,2023-09-17
41151,2006,17,9174.77,2023-04-22
41152,2004,87,1623.82,2023-06-22
41153,2003,87,892.86,2024-01-14
41154,2019,86,7157.98,2023-12-29
41155,2009,75,895.84,2024-01-04
41156,2008,95,1355.2,2023-09-05
41157,2017,86,4389.56,2023-10-07
41158,2019,51,5764.8,2023-01-08
41159,2011,33,1418.82,2023-12-01
41160,2010,56,5216.55,2023-02-23
41161,2019,59,5410.81,2024-01-20
41162,2008,13,2536.4,2023-04-14
41163,2007,98,7472.97,2023-12-30
41164,2007,71,5155.71,2023-02-25
41165,2018,72,2662.85,2023-03-16
41166,2002,1,7781.38,2023-02-03
41167,2016,26,443.36,2023-03-02
41168,2017,80,9497.56,2023-05-11
41169,2001,71,1403.5,2023-08-09
41170,2002,30,1028.25,2023-07-20
41171,2015,97,3260.13,2023-08-13
41172,2020,88,4431.7,2023-01-17
41173,2004,7,1135.08,2023-07-30
41174,2014,16,3462.18,2023-02-23
41175,2005,67,5431.74,2023-06-09
41176,2020,87,5777.6,2023-06-03
41177,2002,35,5414.51,2023-10-02
41178,2006,31,513.87,2023-11-05
41179,2019,76,2960.91,2024-01-27
41180,2002,71,7892.69,2024-01-10
41181,2015,85,2335.5,2023-07-09
41182,2007,24,5764.54,2023-03-06
41183,2020,87,1303.48,2023-02-27
41184,2001,10,165.53,2024-01-05
41185,2002,27,2777.81,2023-03-26
41186,2001,46,7786.48,2023-05-12
41187,2018,35,6308.4,2023-06-28
41188,2005,52,6461.01,2023-07-08
41189,2007,87,1544.86,2023-03-02
41190,2014,83,2235.12,2023-02-06
41191,2018,3,6522.14,2023-07-15
41192,2002,78,62.83,2023-01-07
41193,2012,12,8912.56,2023-10-09
41194,2009,50,354.4,2023-07-13
41195,2014,46,4791.82,2023-12-23
41196,2005,47,1705.66,2023-08-09
41197,2007,18,5161.83,2023-08-11
41198,2009,34,5872.12,2023-03-27
41199,2017,92,7336.45,2023-11-30
41200,2001,20,1924.36,2023-02-18
41201,2006,42,9701.12,2023-06-29
41202,2006,8,2232.65,2023-08-05
41203,2011,83,9197.75,2023-07-11
41204,2003,44,190.81,2023-01-15
41205,2009,61,5127.16,2023-10-11
41206,2016,10,6499.68,2023-09-28
41207,2012,88,9724.16,2023-11-27
41208,2017,37,9052.68,2023-07-01
41209,2013,72,133.47,2024-01-17
41210,2012,38,6516.92,2023-10-24
41211,2002,8,2553.87,2023-04-27
41212,2002,17,5059.79,2023-04-22
41213,2017,24,2681.6,2023-04-14
41214,2011,97,6592.98,2024-01-22
41215,2006,9,6491.59,2023-11-24
41216,2002,82,5840.91,2023-02-25
41217,2005,99,6935.66,2023-05-05
41218,2017,8,111.79,2023-10-07
41219,2002,54,5292.69,2023-07-08
41220,2009,89,340.64,2023-08-30
41221,2009,88,5894.89,2023-07-28
41222,2012,96,4623.32,2023-11-29
41223,2002,51,4094.17,2023-10-06
41224,2018,49,685.91,2023-02-02
41225,2017,64,727.32,2023-11-20
41226,2011,69,7541.09,2023-10-27
41227,2018,17,4718.96,2023-06-10
41228,2020,45,2270.19,2023-03-18
41229,2013,50,3127.41,2023-08-03
41230,2012,61,8606.73,2023-09-15
41231,2013,31,6445.18,2023-06-02
41232,2005,37,2246.19,2023-02-24
41233,2009,40,307.27,2023-06-26
41234,2011,30,206.69,2023-05-15
41235,2016,43,3880.57,2023-03-13
41236,2013,45,1560.61,2023-10-21
41237,2017,38,2226.52,2023-02-17
41238,2004,1,2217.86,2023-06-10
41239,2010,20,8574.56,2023-08-22
41240,2006,35,6117.96,2023-11-27
41241,2015,70,5251.82,2023-06-09
41242,2009,17,92.01,2023-05-02
41243,2004,81,1169.29,2023-05-04
41244,2004,25,9565.39,2023-02-20
41245,2007,42,2591.53,2023-04-17
41246,2005,96,7261.15,2023-06-08
41247,2003,46,6796.62,2023-02-02
41248,2009,56,9057.77,2023-06-12
41249,2002,59,9779.18,2023-06-24
41250,2006,46,2580.16,2023-05-23
41251,2006,66,7732.25,2023-11-01
41252,2009,15,1780.93,2023-05-14
41253,2003,36,5629.86,2023-12-06
41254,2005,7,9801.48,2023-12-18
41255,2005,59,2341.03,2023-05-18
41256,2018,40,4164.59,2023-07-19
41257,2009,42,3075.71,2023-05-11
41258,2003,78,7863.74,2023-02-15
41259,2017,30,2313.9,2023-05-01
41260,2017,20,3281.57,2023-01-30
41261,2010,9,159.56,2023-03-20
41262,2012,30,9452.89,2023-10-08
41263,2004,75,6812.2,2023-12-12
41264,2005,80,7493.38,2023-02-16
41265,2015,79,9062.27,2023-07-15
41266,2005,25,220.24,2023-02-21
41267,2008,5,1041.94,2023-06-25
41268,2011,42,9349.35,2023-11-13
41269,2014,33,186.58,2023-01-04
41270,2008,73,2497.42,2023-03-18
41271,2009,41,7891.0,2023-12-18
41272,2020,16,1580.49,2023-08-30
41273,2017,34,6925.74,2023-11-10
41274,2019,25,194.35,2023-08-11
41275,2018,38,3352.15,2023-04-09
41276,2018,1,9250.02,2023-02-12
41277,2019,10,7586.18,2023-04-06
41278,2018,69,4387.26,2023-05-18
41279,2007,12,7662.6,2023-10-14
41280,2003,75,1956.33,2023-08-25
41281,2017,97,9571.24,2023-11-10
41282,2006,67,4866.9,2023-04-07
41283,2005,17,6807.36,2023-08-04
41284,2005,22,2934.45,2023-05-06
41285,2019,1,5326.89,2023-10-17
41286,2017,58,9304.71,2024-01-04
41287,2014,42,2665.1,2023-03-04
41288,2012,43,4011.34,2024-01-02
41289,2019,88,6970.91,2023-05-30
41290,2005,45,1725.74,2023-04-02
41291,2006,47,7097.5,2023-05-21
41292,2019,65,7166.92,2023-12-25
41293,2016,45,9996.67,2023-02-06
41294,2014,30,4486.99,2023-05-24
41295,2017,36,8608.71,2023-09-03
41296,2006,24,2662.91,2023-02-08
41297,2002,98,8252.35,2023-11-30
41298,2001,28,8908.85,2023-08-09
41299,2019,37,8713.78,2023-11-21
41300,2017,59,1763.51,2023-01-24
41301,2010,95,6730.18,2023-10-08
41302,2009,77,1808.5,2023-12-08
41303,2015,85,3060.75,2023-04-25
41304,2004,73,1889.66,2023-07-14
41305,2006,92,8341.36,2023-05-24
41306,2017,19,9317.18,2024-01-30
41307,2020,33,1179.3,2023-03-11
41308,2011,15,7858.54,2023-02-08
41309,2008,86,5861.19,2023-01-18
41310,2010,66,5069.47,2023-10-21
41311,2016,34,4578.2,2023-08-08
41312,2002,82,4562.9,2023-01-19
41313,2001,46,4500.01,2023-12-20
41314,2001,25,3092.02,2023-09-16
41315,2003,64,732.09,2023-12-08
41316,2003,29,9761.27,2023-04-28
41317,2010,53,3141.08,2023-10-07
41318,2013,22,7823.08,2023-02-20
41319,2009,33,6235.64,2023-09-30
41320,2003,10,5532.13,2024-01-29
41321,2013,51,8435.55,2023-11-12
41322,2019,90,6464.59,2023-08-29
41323,2011,30,7512.54,2023-05-17
41324,2011,46,1553.28,2023-02-04
41325,2003,100,1337.87,2023-07-03
41326,2013,92,5167.24,2023-11-28
41327,2016,14,2213.21,2023-09-21
41328,2003,69,6496.36,2023-06-09
41329,2020,79,6302.91,2023-06-15
41330,2010,29,3072.47,2023-01-12
41331,2004,94,7540.31,2023-08-09
41332,2017,21,5802.58,2023-05-23
41333,2005,53,1501.07,2023-04-17
41334,2019,3,8501.78,2023-10-10
41335,2004,68,4855.32,2023-01-07
41336,2004,65,8833.03,2023-04-11
41337,2010,58,7748.53,2023-02-22
41338,2003,46,2904.51,2023-06-10
41339,2012,41,8099.84,2023-02-26
41340,2005,74,3512.31,2023-08-23
41341,2004,54,1348.0,2023-02-11
41342,2003,13,801.28,2023-02-21
41343,2001,69,8814.58,2024-01-08
41344,2004,81,3851.66,2023-01-21
41345,2011,41,8159.3,2023-06-18
41346,2019,98,9184.93,2023-02-18
41347,2009,28,1351.28,2023-06-18
41348,2014,34,3077.83,2023-12-27
41349,2009,44,3104.12,2023-01-22
41350,2020,83,791.29,2023-01-25
41351,2007,42,3225.51,2023-04-21
41352,2001,66,7951.62,2023-11-23
41353,2003,60,6714.62,2023-05-20
41354,2016,17,7703.91,2023-11-02
41355,2004,7,5805.03,2024-01-31
41356,2004,65,2181.86,2023-01-06
41357,2015,16,6833.97,2023-09-30
41358,2009,72,7136.27,2023-05-01
41359,2007,95,9835.68,2023-11-28
41360,2002,50,4404.68,2023-03-09
41361,2007,35,9701.54,2023-12-14
41362,2003,58,3521.85,2023-11-20
41363,2012,78,761.11,2023-07-11
41364,2011,5,8353.55,2023-01-12
41365,2019,74,7385.9,2023-11-17
41366,2011,70,2558.44,2024-01-31
41367,2020,62,5965.45,2023-03-03
41368,2003,13,5155.06,2023-08-05
41369,2001,23,9002.05,2023-05-27
41370,2003,52,7636.42,2023-10-04
41371,2009,92,3252.72,2023-03-06
41372,2019,80,5165.59,2023-04-10
41373,2001,42,227.85,2023-11-19
41374,2006,26,1224.82,2023-09-26
